wavelength	depth	depth_err
7.394919e+00	2.254015e-02	0.000000e+00
7.409709e+00	2.256353e-02	0.000000e+00
7.424528e+00	2.255286e-02	0.000000e+00
7.439377e+00	2.257700e-02	0.000000e+00
7.454256e+00	2.254864e-02	0.000000e+00
7.469165e+00	2.260625e-02	0.000000e+00
7.484103e+00	2.255449e-02	0.000000e+00
7.499071e+00	2.253984e-02	0.000000e+00
7.514069e+00	2.250821e-02	0.000000e+00
7.529097e+00	2.254017e-02	0.000000e+00
7.544156e+00	2.254983e-02	0.000000e+00
7.559244e+00	2.246698e-02	0.000000e+00
7.574362e+00	2.254108e-02	0.000000e+00
7.589511e+00	2.255011e-02	0.000000e+00
7.604690e+00	2.257062e-02	0.000000e+00
7.619900e+00	2.254856e-02	0.000000e+00
7.635139e+00	2.249632e-02	0.000000e+00
7.650410e+00	2.247827e-02	0.000000e+00
7.665711e+00	2.247839e-02	0.000000e+00
7.681042e+00	2.241240e-02	0.000000e+00
7.696404e+00	2.239752e-02	0.000000e+00
7.711797e+00	2.243417e-02	0.000000e+00
7.727220e+00	2.232783e-02	0.000000e+00
7.742675e+00	2.244272e-02	0.000000e+00
7.758160e+00	2.226830e-02	0.000000e+00
7.773677e+00	2.221956e-02	0.000000e+00
7.789224e+00	2.214308e-02	0.000000e+00
7.804802e+00	2.217323e-02	0.000000e+00
7.820412e+00	2.196800e-02	0.000000e+00
7.836053e+00	2.195571e-02	0.000000e+00
7.851725e+00	2.194597e-02	0.000000e+00
7.867428e+00	2.196162e-02	0.000000e+00
7.883163e+00	2.190300e-02	0.000000e+00
7.898929e+00	2.192337e-02	0.000000e+00
7.914727e+00	2.177011e-02	0.000000e+00
7.930557e+00	2.170548e-02	0.000000e+00
7.946418e+00	2.164655e-02	0.000000e+00
7.962311e+00	2.182350e-02	0.000000e+00
7.978235e+00	2.175125e-02	0.000000e+00
7.994192e+00	2.162238e-02	0.000000e+00
8.010180e+00	2.169381e-02	0.000000e+00
8.026201e+00	2.167325e-02	0.000000e+00
8.042253e+00	2.173397e-02	0.000000e+00
8.058338e+00	2.165149e-02	0.000000e+00
8.074454e+00	2.172210e-02	0.000000e+00
8.090603e+00	2.163002e-02	0.000000e+00
8.106784e+00	2.173097e-02	0.000000e+00
8.122998e+00	2.169958e-02	0.000000e+00
8.139244e+00	2.164161e-02	0.000000e+00
8.155522e+00	2.179789e-02	0.000000e+00
8.171833e+00	2.173840e-02	0.000000e+00
8.188177e+00	2.175628e-02	0.000000e+00
8.204553e+00	2.182532e-02	0.000000e+00
8.220963e+00	2.172104e-02	0.000000e+00
8.237404e+00	2.176257e-02	0.000000e+00
8.253879e+00	2.176523e-02	0.000000e+00
8.270387e+00	2.179450e-02	0.000000e+00
8.286928e+00	2.176508e-02	0.000000e+00
8.303502e+00	2.169995e-02	0.000000e+00
8.320109e+00	2.181438e-02	0.000000e+00
8.336749e+00	2.183876e-02	0.000000e+00
8.353422e+00	2.183240e-02	0.000000e+00
8.370129e+00	2.187936e-02	0.000000e+00
8.386869e+00	2.190015e-02	0.000000e+00
8.403643e+00	2.180771e-02	0.000000e+00
8.420450e+00	2.189096e-02	0.000000e+00
8.437291e+00	2.192407e-02	0.000000e+00
8.454166e+00	2.193601e-02	0.000000e+00
8.471074e+00	2.186371e-02	0.000000e+00
8.488016e+00	2.198041e-02	0.000000e+00
8.504992e+00	2.199058e-02	0.000000e+00
8.522002e+00	2.199807e-02	0.000000e+00
8.539046e+00	2.200897e-02	0.000000e+00
8.556125e+00	2.200905e-02	0.000000e+00
8.573237e+00	2.200308e-02	0.000000e+00
8.590383e+00	2.198144e-02	0.000000e+00
8.607564e+00	2.188623e-02	0.000000e+00
8.624779e+00	2.195553e-02	0.000000e+00
8.642029e+00	2.190589e-02	0.000000e+00
8.659313e+00	2.184605e-02	0.000000e+00
8.676631e+00	2.191687e-02	0.000000e+00
8.693985e+00	2.178335e-02	0.000000e+00
8.711373e+00	2.176827e-02	0.000000e+00
8.728795e+00	2.179637e-02	0.000000e+00
8.746253e+00	2.171322e-02	0.000000e+00
8.763745e+00	2.180555e-02	0.000000e+00
8.781273e+00	2.172042e-02	0.000000e+00
8.798836e+00	2.184685e-02	0.000000e+00
8.816433e+00	2.177232e-02	0.000000e+00
8.834066e+00	2.179729e-02	0.000000e+00
8.851734e+00	2.183748e-02	0.000000e+00
8.869438e+00	2.181505e-02	0.000000e+00
8.887177e+00	2.186558e-02	0.000000e+00
8.904951e+00	2.180477e-02	0.000000e+00
8.922761e+00	2.192734e-02	0.000000e+00
8.940606e+00	2.191715e-02	0.000000e+00
8.958488e+00	2.190033e-02	0.000000e+00
8.976405e+00	2.193544e-02	0.000000e+00
8.994357e+00	2.193655e-02	0.000000e+00
9.012346e+00	2.183676e-02	0.000000e+00
9.030371e+00	2.187374e-02	0.000000e+00
9.048431e+00	2.182743e-02	0.000000e+00
9.066528e+00	2.186207e-02	0.000000e+00
9.084661e+00	2.186637e-02	0.000000e+00
9.102831e+00	2.182717e-02	0.000000e+00
9.121036e+00	2.180188e-02	0.000000e+00
9.139278e+00	2.178332e-02	0.000000e+00
9.157557e+00	2.180853e-02	0.000000e+00
9.175872e+00	2.177974e-02	0.000000e+00
9.194224e+00	2.175382e-02	0.000000e+00
9.212612e+00	2.174717e-02	0.000000e+00
9.231038e+00	2.170319e-02	0.000000e+00
9.249500e+00	2.175357e-02	0.000000e+00
9.267999e+00	2.166782e-02	0.000000e+00
9.286535e+00	2.169988e-02	0.000000e+00
9.305108e+00	2.164977e-02	0.000000e+00
9.323718e+00	2.160874e-02	0.000000e+00
9.342365e+00	2.160963e-02	0.000000e+00
9.361050e+00	2.156339e-02	0.000000e+00
9.379772e+00	2.159456e-02	0.000000e+00
9.398532e+00	2.159699e-02	0.000000e+00
9.417329e+00	2.154166e-02	0.000000e+00
9.436163e+00	2.159570e-02	0.000000e+00
9.455036e+00	2.156212e-02	0.000000e+00
9.473946e+00	2.152844e-02	0.000000e+00
9.492894e+00	2.151188e-02	0.000000e+00
9.511880e+00	2.148350e-02	0.000000e+00
9.530903e+00	2.145758e-02	0.000000e+00
9.549965e+00	2.141696e-02	0.000000e+00
9.569065e+00	2.147017e-02	0.000000e+00
9.588203e+00	2.145550e-02	0.000000e+00
9.607380e+00	2.145951e-02	0.000000e+00
9.626594e+00	2.144433e-02	0.000000e+00
9.645847e+00	2.143508e-02	0.000000e+00
9.665139e+00	2.139844e-02	0.000000e+00
9.684469e+00	2.140949e-02	0.000000e+00
9.703838e+00	2.139210e-02	0.000000e+00
9.723246e+00	2.138784e-02	0.000000e+00
9.742693e+00	2.132477e-02	0.000000e+00
9.762178e+00	2.132079e-02	0.000000e+00
9.781702e+00	2.134300e-02	0.000000e+00
9.801266e+00	2.129870e-02	0.000000e+00
9.820868e+00	2.138679e-02	0.000000e+00
9.840510e+00	2.127717e-02	0.000000e+00
9.860191e+00	2.133322e-02	0.000000e+00
9.879911e+00	2.134218e-02	0.000000e+00
9.899671e+00	2.144307e-02	0.000000e+00
9.919471e+00	2.130820e-02	0.000000e+00
9.939309e+00	2.124146e-02	0.000000e+00
9.959188e+00	2.129464e-02	0.000000e+00
9.979106e+00	2.126013e-02	0.000000e+00
9.999065e+00	2.125163e-02	0.000000e+00
1.001906e+01	2.131705e-02	0.000000e+00
1.003910e+01	2.125956e-02	0.000000e+00
1.005918e+01	2.129081e-02	0.000000e+00
1.007930e+01	2.127362e-02	0.000000e+00
1.009946e+01	2.126484e-02	0.000000e+00
1.011966e+01	2.125561e-02	0.000000e+00
1.013989e+01	2.121404e-02	0.000000e+00
1.016017e+01	2.121729e-02	0.000000e+00
1.018049e+01	2.124259e-02	0.000000e+00
1.020086e+01	2.116910e-02	0.000000e+00
1.022126e+01	2.126635e-02	0.000000e+00
1.024170e+01	2.121186e-02	0.000000e+00
1.026218e+01	2.122137e-02	0.000000e+00
1.028271e+01	2.127817e-02	0.000000e+00
1.030327e+01	2.126080e-02	0.000000e+00
1.032388e+01	2.126620e-02	0.000000e+00
1.034453e+01	2.125662e-02	0.000000e+00
1.036522e+01	2.124819e-02	0.000000e+00
1.038595e+01	2.125054e-02	0.000000e+00
1.040672e+01	2.135093e-02	0.000000e+00
1.042753e+01	2.135363e-02	0.000000e+00
1.044839e+01	2.124566e-02	0.000000e+00
1.046928e+01	2.128022e-02	0.000000e+00
1.049022e+01	2.128462e-02	0.000000e+00
1.051120e+01	2.123670e-02	0.000000e+00
1.053223e+01	2.123172e-02	0.000000e+00
1.055329e+01	2.126267e-02	0.000000e+00
1.057440e+01	2.134008e-02	0.000000e+00
1.059555e+01	2.129447e-02	0.000000e+00
1.061674e+01	2.127720e-02	0.000000e+00
1.063797e+01	2.125008e-02	0.000000e+00
1.065925e+01	2.126117e-02	0.000000e+00
1.068056e+01	2.120449e-02	0.000000e+00
1.070193e+01	2.122790e-02	0.000000e+00
1.072333e+01	2.125411e-02	0.000000e+00
1.074478e+01	2.123388e-02	0.000000e+00
1.076627e+01	2.131491e-02	0.000000e+00
1.078780e+01	2.124709e-02	0.000000e+00
1.080937e+01	2.119108e-02	0.000000e+00
1.083099e+01	2.121470e-02	0.000000e+00
1.085265e+01	2.124223e-02	0.000000e+00
1.087436e+01	2.129849e-02	0.000000e+00
1.089611e+01	2.128116e-02	0.000000e+00
1.091790e+01	2.120527e-02	0.000000e+00
1.093974e+01	2.131474e-02	0.000000e+00
1.096162e+01	2.122740e-02	0.000000e+00
1.098354e+01	2.141324e-02	0.000000e+00
1.100551e+01	2.130373e-02	0.000000e+00
1.102752e+01	2.134925e-02	0.000000e+00
1.104957e+01	2.129765e-02	0.000000e+00
1.107167e+01	2.126262e-02	0.000000e+00
1.109381e+01	2.122585e-02	0.000000e+00
1.111600e+01	2.125432e-02	0.000000e+00
1.113823e+01	2.123977e-02	0.000000e+00
1.116051e+01	2.128332e-02	0.000000e+00
1.118283e+01	2.126186e-02	0.000000e+00
1.120520e+01	2.126910e-02	0.000000e+00
1.122761e+01	2.129620e-02	0.000000e+00
1.125006e+01	2.123663e-02	0.000000e+00
1.127256e+01	2.127061e-02	0.000000e+00
1.129511e+01	2.121575e-02	0.000000e+00
1.131770e+01	2.135151e-02	0.000000e+00
1.134033e+01	2.124736e-02	0.000000e+00
1.136301e+01	2.124134e-02	0.000000e+00
1.138574e+01	2.124607e-02	0.000000e+00
1.140851e+01	2.121136e-02	0.000000e+00
1.143133e+01	2.123262e-02	0.000000e+00
1.145419e+01	2.126541e-02	0.000000e+00
1.147710e+01	2.125892e-02	0.000000e+00
1.150005e+01	2.119004e-02	0.000000e+00
1.152305e+01	2.122314e-02	0.000000e+00
1.154610e+01	2.131396e-02	0.000000e+00
1.156919e+01	2.126436e-02	0.000000e+00
1.159233e+01	2.124533e-02	0.000000e+00
1.161552e+01	2.125117e-02	0.000000e+00
1.163875e+01	2.137092e-02	0.000000e+00
1.166202e+01	2.124938e-02	0.000000e+00
1.168535e+01	2.125562e-02	0.000000e+00
1.170872e+01	2.129993e-02	0.000000e+00
1.173214e+01	2.141542e-02	0.000000e+00
1.175560e+01	2.137363e-02	0.000000e+00
1.177911e+01	2.130800e-02	0.000000e+00
1.180267e+01	2.124578e-02	0.000000e+00
1.182628e+01	2.131819e-02	0.000000e+00
1.184993e+01	2.123387e-02	0.000000e+00
1.187363e+01	2.127978e-02	0.000000e+00
1.189738e+01	2.135167e-02	0.000000e+00
1.192117e+01	2.127800e-02	0.000000e+00
1.194501e+01	2.124525e-02	0.000000e+00
1.196890e+01	2.134603e-02	0.000000e+00
1.199284e+01	2.122223e-02	0.000000e+00
1.201683e+01	2.127094e-02	0.000000e+00
1.204086e+01	2.131756e-02	0.000000e+00
1.206494e+01	2.132931e-02	0.000000e+00
1.208907e+01	2.137688e-02	0.000000e+00
1.211325e+01	2.131767e-02	0.000000e+00
1.213748e+01	2.130350e-02	0.000000e+00
1.216175e+01	2.127592e-02	0.000000e+00
1.218607e+01	2.122024e-02	0.000000e+00
1.221045e+01	2.129756e-02	0.000000e+00
1.223487e+01	2.127762e-02	0.000000e+00
1.225934e+01	2.136428e-02	0.000000e+00
1.228386e+01	2.138356e-02	0.000000e+00
1.230842e+01	2.131108e-02	0.000000e+00
1.233304e+01	2.127063e-02	0.000000e+00
1.235771e+01	2.128988e-02	0.000000e+00
1.238242e+01	2.137339e-02	0.000000e+00
1.240719e+01	2.142942e-02	0.000000e+00
1.243200e+01	2.135218e-02	0.000000e+00
1.245686e+01	2.143970e-02	0.000000e+00
1.248178e+01	2.134305e-02	0.000000e+00
